account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label
acct_001808,49.0,2.0,3.0,2.0,2.0,0.98,898.0,2.0,0.85,Safe,Potential Abuse
acct_001809,65.0,3.0,2.0,3.0,3.0,0.969,4064.9,2.0,1.11,Safe,Potential Abuse
acct_001810,72.0,2.0,1.0,2.0,2.0,0.986,4534.1,2.0,1.3,Safe,Potential Abuse
acct_001811,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.66,Safe,Safe
acct_001812,57.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse
acct_001813,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe
acct_001814,111.0,9.0,4.0,7.0,7.0,0.477,334213.3,4.0,1.91,Potential Abuse,Potential Abuse
acct_001815,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001816,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001817,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.86,Safe,Safe
acct_001818,58.0,2.0,3.0,2.0,2.0,0.983,80351.6,2.0,1.01,Safe,Potential Abuse
acct_001819,48.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.82,Safe,Safe
acct_001820,82.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.38,Safe,Safe
acct_001821,237.0,73.0,14.0,15.0,19.0,0.177,1112232.4,8.0,3.96,Abusive,Abusive
acct_001822,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe
acct_001823,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe
acct_001824,80.0,2.0,2.0,2.0,2.0,0.988,1036.4,2.0,1.4,Safe,Potential Abuse
acct_001825,33.0,4.0,2.0,3.0,3.0,0.515,1732.7,2.0,0.57,Safe,Potential Abuse
acct_001826,56.0,2.0,2.0,1.0,1.0,0.554,0.0,2.0,0.98,Safe,Safe
acct_001827,166.0,58.0,12.0,16.0,19.0,0.175,983647.9,8.0,2.98,Abusive,Abusive
acct_001828,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.23,Safe,Safe
acct_001829,64.0,2.0,1.0,1.0,1.0,0.531,0.0,2.0,1.13,Safe,Safe
acct_001830,112.0,9.0,5.0,5.0,5.0,0.277,300498.8,4.0,1.92,Potential Abuse,Potential Abuse
acct_001831,33.0,2.0,3.0,1.0,1.0,0.545,0.0,2.0,0.68,Safe,Safe
acct_001832,80.0,3.0,1.0,2.0,2.0,0.525,254.0,2.0,1.35,Safe,Potential Abuse
acct_001833,40.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.74,Safe,Safe
acct_001834,80.0,2.0,1.0,2.0,2.0,0.988,28.9,3.0,1.35,Safe,Potential Abuse
acct_001835,81.0,2.0,2.0,2.0,2.0,0.988,3369.4,3.0,1.4,Safe,Potential Abuse
acct_001836,136.0,13.0,5.0,7.0,8.0,0.471,569844.1,4.0,2.32,Potential Abuse,Potential Abuse
acct_001837,32.0,2.0,2.0,1.0,1.0,0.562,0.0,2.0,0.56,Safe,Safe
acct_001838,222.0,74.0,9.0,16.0,20.0,0.131,983647.9,7.0,3.74,Abusive,Abusive
acct_001839,103.0,5.0,5.0,5.0,5.0,0.573,334213.3,3.0,1.8,Potential Abuse,Potential Abuse
acct_001840,32.0,3.0,3.0,3.0,3.0,0.938,180.9,2.0,0.55,Safe,Potential Abuse
acct_001841,64.0,2.0,3.0,1.0,1.0,0.578,0.0,2.0,1.1,Safe,Safe
acct_001842,93.0,4.0,4.0,4.0,4.0,0.613,269373.6,4.0,1.61,Potential Abuse,Potential Abuse
acct_001843,69.0,4.0,2.0,3.0,3.0,0.507,98581.4,3.0,1.2,Safe,Potential Abuse
acct_001844,127.0,7.0,3.0,7.0,7.0,0.512,167694.8,4.0,2.17,Potential Abuse,Potential Abuse
acct_001845,99.0,7.0,5.0,6.0,6.0,0.525,88061.3,3.0,1.67,Potential Abuse,Potential Abuse
acct_001846,32.0,2.0,3.0,1.0,1.0,0.531,0.0,2.0,0.58,Safe,Safe
acct_001847,59.0,2.0,3.0,1.0,1.0,0.508,0.0,2.0,1.09,Safe,Safe
acct_001848,73.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.25,Safe,Safe
acct_001849,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe
acct_001850,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001851,64.0,2.0,1.0,1.0,1.0,0.594,0.0,2.0,1.09,Safe,Safe
acct_001852,99.0,14.0,4.0,7.0,10.0,0.525,163941.3,4.0,1.74,Potential Abuse,Potential Abuse
acct_001853,246.0,75.0,10.0,15.0,19.0,0.199,934056.1,11.0,4.1,Abusive,Abusive
acct_001854,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001855,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.11,Safe,Potential Abuse
acct_001856,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001857,33.0,2.0,3.0,2.0,2.0,0.97,121.3,2.0,0.61,Safe,Potential Abuse
acct_001858,24.0,2.0,1.0,2.0,2.0,0.958,935.0,1.0,0.49,Safe,Potential Abuse
acct_001859,48.0,10.0,4.0,6.0,7.0,0.25,89507.5,3.0,0.8,Potential Abuse,Potential Abuse
acct_001860,80.0,2.0,3.0,1.0,1.0,0.562,0.0,2.0,1.37,Safe,Safe
acct_001861,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001862,57.0,3.0,2.0,1.0,1.0,0.526,0.0,2.0,0.97,Safe,Potential Abuse
acct_001863,44.0,2.0,3.0,2.0,2.0,0.977,164.7,2.0,0.79,Safe,Potential Abuse
acct_001864,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.67,Safe,Safe
acct_001865,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001866,48.0,2.0,1.0,1.0,1.0,0.562,0.0,1.0,0.8,Safe,Safe
acct_001867,330.0,123.0,6.0,16.0,20.0,0.076,983647.9,10.0,5.55,Abusive,Abusive
acct_001868,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.45,Safe,Safe
acct_001869,48.0,3.0,1.0,2.0,2.0,0.5,851.8,2.0,0.8,Safe,Potential Abuse
acct_001870,48.0,2.0,1.0,1.0,1.0,0.542,0.0,3.0,0.83,Safe,Potential Abuse
acct_001871,58.0,3.0,6.0,3.0,3.0,0.603,3356.6,2.0,0.99,Potential Abuse,Potential Abuse
acct_001872,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001873,76.0,2.0,2.0,2.0,2.0,0.987,480.5,2.0,1.28,Safe,Potential Abuse
acct_001874,72.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.23,Safe,Potential Abuse
acct_001875,40.0,2.0,3.0,1.0,1.0,0.575,0.0,1.0,0.7,Safe,Safe
acct_001876,98.0,6.0,4.0,5.0,5.0,0.49,325552.0,3.0,1.68,Potential Abuse,Potential Abuse
acct_001877,202.0,75.0,10.0,15.0,19.0,0.153,931411.7,9.0,3.45,Abusive,Abusive
acct_001878,73.0,2.0,2.0,1.0,1.0,0.589,0.0,2.0,1.27,Safe,Safe
acct_001879,80.0,2.0,1.0,2.0,2.0,0.988,5470.6,2.0,1.37,Safe,Potential Abuse
acct_001880,279.0,109.0,9.0,16.0,20.0,0.14,959325.3,10.0,4.74,Abusive,Abusive
acct_001881,73.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.35,Safe,Safe
acct_001882,57.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001883,68.0,9.0,3.0,5.0,6.0,0.603,865158.8,5.0,1.14,Potential Abuse,Potential Abuse
acct_001884,64.0,4.0,2.0,3.0,3.0,0.562,10112.6,2.0,1.11,Safe,Potential Abuse
acct_001885,262.0,81.0,12.0,16.0,20.0,0.115,959220.5,10.0,4.42,Abusive,Abusive
acct_001886,72.0,3.0,1.0,2.0,2.0,0.583,433.0,2.0,1.21,Safe,Potential Abuse
acct_001887,32.0,2.0,2.0,1.0,1.0,0.5,0.0,2.0,0.57,Safe,Safe
acct_001888,80.0,2.0,1.0,1.0,1.0,0.55,0.0,2.0,1.36,Safe,Safe
acct_001889,48.0,2.0,1.0,1.0,1.0,0.604,0.0,2.0,0.83,Safe,Safe
acct_001890,104.0,9.0,5.0,6.0,7.0,0.51,234830.1,3.0,1.75,Potential Abuse,Potential Abuse
acct_001891,48.0,3.0,2.0,3.0,3.0,0.958,1114.6,2.0,0.82,Safe,Potential Abuse
acct_001892,64.0,3.0,1.0,2.0,2.0,0.531,505.3,2.0,1.09,Safe,Potential Abuse
acct_001893,98.0,12.0,5.0,4.0,6.0,0.398,609409.1,3.0,1.66,Potential Abuse,Potential Abuse
acct_001894,32.0,3.0,1.0,1.0,1.0,0.531,0.0,2.0,0.61,Safe,Potential Abuse
acct_001895,64.0,3.0,1.0,2.0,2.0,0.5,44778.0,2.0,1.1,Safe,Potential Abuse
acct_001896,25.0,2.0,3.0,1.0,1.0,0.56,0.0,2.0,0.46,Safe,Safe
acct_001897,41.0,6.0,5.0,5.0,5.0,0.634,24847.5,2.0,0.75,Potential Abuse,Potential Abuse
acct_001898,82.0,3.0,2.0,1.0,2.0,0.524,518.3,3.0,1.44,Safe,Potential Abuse
acct_001899,256.0,85.0,14.0,16.0,20.0,0.109,959325.3,7.0,4.37,Abusive,Abusive
acct_001900,48.0,2.0,1.0,2.0,2.0,0.979,483.2,2.0,0.84,Safe,Potential Abuse
acct_001901,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe
acct_001902,64.0,2.0,3.0,2.0,2.0,0.984,697.6,3.0,1.17,Safe,Potential Abuse
acct_001903,56.0,2.0,2.0,1.0,1.0,0.518,0.0,1.0,0.96,Safe,Safe
acct_001904,48.0,3.0,1.0,3.0,3.0,0.958,3824.0,2.0,0.85,Safe,Potential Abuse
acct_001905,75.0,5.0,3.0,3.0,4.0,0.507,90087.4,3.0,1.31,Safe,Potential Abuse
acct_001906,82.0,7.0,5.0,5.0,5.0,0.402,130174.1,4.0,1.38,Potential Abuse,Potential Abuse
acct_001907,56.0,2.0,1.0,1.0,1.0,0.607,0.0,2.0,0.95,Safe,Safe
acct_001908,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.23,Safe,Safe
acct_001909,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001910,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001911,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe
acct_001912,64.0,2.0,1.0,1.0,1.0,0.531,0.0,3.0,1.11,Safe,Potential Abuse
acct_001913,24.0,2.0,3.0,1.0,1.0,0.583,0.0,2.0,0.44,Safe,Safe
acct_001914,285.0,96.0,12.0,16.0,20.0,0.126,1112232.4,11.0,4.83,Abusive,Abusive
acct_001915,286.0,90.0,8.0,16.0,20.0,0.143,1017629.8,9.0,4.83,Abusive,Abusive
acct_001916,40.0,3.0,3.0,2.0,2.0,0.55,390.9,1.0,0.71,Safe,Potential Abuse
acct_001917,73.0,2.0,2.0,2.0,2.0,0.986,2196.4,3.0,1.23,Safe,Potential Abuse
acct_001918,64.0,10.0,4.0,7.0,7.0,0.312,919949.9,4.0,1.08,Potential Abuse,Potential Abuse
acct_001919,33.0,2.0,3.0,2.0,2.0,0.97,40.5,3.0,0.59,Safe,Potential Abuse
acct_001920,25.0,2.0,2.0,1.0,1.0,0.56,0.0,2.0,0.5,Safe,Safe
acct_001921,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.42,Safe,Safe
acct_001922,67.0,10.0,5.0,6.0,8.0,0.418,69958.6,4.0,1.2,Potential Abuse,Potential Abuse
acct_001923,119.0,13.0,6.0,9.0,9.0,0.454,865158.8,4.0,2.02,Potential Abuse,Abusive
acct_001924,41.0,2.0,2.0,1.0,1.0,0.659,0.0,2.0,0.7,Safe,Safe
acct_001925,80.0,3.0,1.0,3.0,3.0,0.975,4335.9,2.0,1.42,Safe,Potential Abuse
acct_001926,48.0,3.0,1.0,2.0,2.0,0.542,584.9,2.0,0.82,Safe,Potential Abuse
acct_001927,438.0,128.0,15.0,16.0,20.0,0.189,1061079.3,8.0,7.39,Abusive,Abusive
acct_001928,73.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.25,Safe,Safe
acct_001929,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.33,Safe,Potential Abuse
acct_001930,216.0,71.0,10.0,16.0,20.0,0.194,900033.2,7.0,3.68,Abusive,Abusive
acct_001931,59.0,5.0,5.0,4.0,4.0,0.458,29226.8,2.0,1.02,Potential Abuse,Potential Abuse
acct_001932,63.0,6.0,6.0,4.0,4.0,0.508,105845.7,3.0,1.06,Potential Abuse,Potential Abuse
acct_001933,308.0,101.0,8.0,16.0,20.0,0.104,959220.5,11.0,5.23,Abusive,Abusive
acct_001934,75.0,7.0,6.0,5.0,5.0,0.427,210280.0,3.0,1.29,Potential Abuse,Potential Abuse
acct_001935,49.0,3.0,2.0,3.0,3.0,0.959,13161.9,2.0,0.85,Safe,Potential Abuse
acct_001936,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe
acct_001937,81.0,4.0,2.0,4.0,4.0,0.963,8474.9,2.0,1.37,Safe,Potential Abuse
acct_001938,80.0,3.0,3.0,3.0,3.0,0.975,4163.7,2.0,1.34,Safe,Potential Abuse
acct_001939,72.0,3.0,1.0,2.0,2.0,0.514,1369.1,2.0,1.27,Safe,Potential Abuse
acct_001940,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.03,Safe,Safe
acct_001941,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.58,Safe,Safe
acct_001942,113.0,9.0,4.0,6.0,6.0,0.46,112246.6,3.0,1.91,Potential Abuse,Potential Abuse
acct_001943,73.0,2.0,3.0,2.0,2.0,0.986,3809.7,2.0,1.25,Safe,Potential Abuse
acct_001944,24.0,3.0,2.0,1.0,2.0,0.625,910.8,2.0,0.42,Safe,Potential Abuse
acct_001945,173.0,66.0,12.0,14.0,18.0,0.116,871458.7,9.0,2.96,Abusive,Abusive
acct_001946,73.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.25,Safe,Potential Abuse
acct_001947,373.0,128.0,6.0,16.0,20.0,0.107,965670.0,12.0,6.36,Abusive,Abusive
acct_001948,272.0,101.0,10.0,16.0,20.0,0.154,1061079.3,6.0,4.65,Abusive,Abusive
acct_001949,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001950,98.0,8.0,3.0,5.0,5.0,0.531,84887.2,4.0,1.67,Potential Abuse,Potential Abuse
acct_001951,64.0,2.0,2.0,1.0,1.0,0.594,0.0,2.0,1.07,Safe,Safe
acct_001952,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.24,Safe,Safe
acct_001953,83.0,2.0,2.0,2.0,2.0,0.988,67.6,2.0,1.4,Safe,Potential Abuse
acct_001954,95.0,9.0,6.0,7.0,8.0,0.516,267467.3,4.0,1.63,Potential Abuse,Potential Abuse
acct_001955,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.63,Safe,Safe
acct_001956,64.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe
acct_001957,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe
acct_001958,392.0,126.0,8.0,16.0,20.0,0.135,1112232.4,12.0,6.61,Abusive,Abusive
acct_001959,54.0,6.0,3.0,4.0,4.0,0.352,13719.0,4.0,0.91,Potential Abuse,Potential Abuse
acct_001960,58.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.02,Safe,Potential Abuse
acct_001961,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001962,49.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.82,Safe,Safe
acct_001963,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001964,56.0,3.0,2.0,3.0,3.0,0.964,598.7,2.0,0.97,Safe,Potential Abuse
acct_001965,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.42,Safe,Safe
acct_001966,83.0,3.0,3.0,3.0,3.0,0.976,843.7,2.0,1.45,Safe,Potential Abuse
acct_001967,126.0,12.0,6.0,6.0,8.0,0.508,94018.9,3.0,2.11,Potential Abuse,Potential Abuse
acct_001968,56.0,3.0,1.0,2.0,2.0,0.518,1232.4,2.0,0.95,Safe,Potential Abuse
acct_001969,75.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.28,Safe,Safe
acct_001970,113.0,13.0,3.0,8.0,9.0,0.478,589488.5,4.0,1.9,Potential Abuse,Abusive
acct_001971,80.0,4.0,1.0,3.0,4.0,0.962,2987.4,2.0,1.35,Safe,Potential Abuse
acct_001972,32.0,4.0,2.0,4.0,4.0,0.906,8540.1,2.0,0.54,Safe,Potential Abuse
acct_001973,56.0,2.0,1.0,1.0,2.0,0.982,1535.9,3.0,0.93,Safe,Potential Abuse
acct_001974,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse
acct_001975,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.61,Safe,Safe
acct_001976,41.0,2.0,2.0,1.0,1.0,0.512,0.0,2.0,0.69,Safe,Safe
acct_001977,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe
acct_001978,128.0,14.0,6.0,9.0,12.0,0.477,938722.4,3.0,2.17,Potential Abuse,Abusive
acct_001979,33.0,2.0,3.0,1.0,1.0,0.606,0.0,2.0,0.56,Safe,Safe
acct_001980,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001981,336.0,118.0,8.0,16.0,20.0,0.092,823859.7,9.0,5.64,Abusive,Abusive
acct_001982,57.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe
acct_001983,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001984,64.0,4.0,3.0,3.0,4.0,0.953,32950.4,2.0,1.1,Safe,Potential Abuse
acct_001985,104.0,12.0,5.0,8.0,11.0,0.462,500232.7,4.0,1.77,Potential Abuse,Abusive
acct_001986,50.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001987,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.6,Safe,Safe
acct_001988,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.97,Safe,Potential Abuse
acct_001989,81.0,2.0,3.0,1.0,1.0,0.556,0.0,3.0,1.36,Safe,Potential Abuse
acct_001990,47.0,6.0,3.0,3.0,4.0,0.553,39133.0,3.0,0.79,Potential Abuse,Potential Abuse
acct_001991,73.0,3.0,2.0,2.0,2.0,0.548,327.0,2.0,1.24,Safe,Potential Abuse
acct_001992,64.0,3.0,1.0,2.0,2.0,0.625,6324.9,2.0,1.08,Safe,Potential Abuse
acct_001993,41.0,2.0,2.0,1.0,1.0,0.61,0.0,2.0,0.7,Safe,Safe
acct_001994,80.0,3.0,2.0,3.0,3.0,0.975,2068.7,2.0,1.37,Safe,Potential Abuse
acct_001995,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe
acct_001996,413.0,127.0,13.0,16.0,20.0,0.179,959220.5,8.0,6.9,Abusive,Abusive
acct_001997,417.0,133.0,7.0,16.0,20.0,0.096,919949.9,9.0,7.04,Abusive,Abusive
acct_001998,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001999,40.0,2.0,3.0,1.0,1.0,0.525,0.0,2.0,0.71,Safe,Safe
